4020,29/12/2020 01:35,Orgasm,5.15
4021,26/12/2020 08:19,Coffee Liqueur,5.5
4022,28/12/2020 12:28,H.D.,7.5
4023,31/12/2020 15:49,Tom Collins,5.5
4024,30/12/2020 11:23,Vesuvio,3
4025,27/12/2020 22:18,Snowball,11
4026,26/12/2020 15:38,Halloween Punch,8
4027,28/12/2020 11:35,Quick-sand,4
4028,27/12/2020 04:49,Munich Mule,12
4029,31/12/2020 21:50,Limeade,3.5
4030,29/12/2020 20:03,Broadside,5.5
4031,26/12/2020 12:23,Danbooka,4.99
4032,27/12/2020 02:17,Winter Rita,5.5
4033,28/12/2020 17:34,Grim Reaper,4
4034,30/12/2020 12:09,After sex,7.5
4035,27/12/2020 11:22,Hemingway Special,3.5
4036,31/12/2020 21:22,Grass Skirt,2.99
4037,28/12/2020 08:33,Yellow Bird,8
4038,25/12/2020 23:51,Long Island Iced Tea,3
4039,25/12/2020 18:28,Campari Beer,7.5
4040,31/12/2020 04:40,Whitecap Margarita,4.99
4041,30/12/2020 17:12,Orangeade,4.99
4042,30/12/2020 12:04,Orangeade,4.99
4043,26/12/2020 08:04,Vodka And Tonic,11
4044,26/12/2020 03:41,Grizzly Bear,12
4045,26/12/2020 03:10,Orangeade,4.99
4046,30/12/2020 05:53,Limeade,3.5
4047,27/12/2020 12:48,Zimadori Zinger,12
4048,28/12/2020 12:20,Kool-Aid Slammer,3
4049,28/12/2020 09:29,Kool-Aid Slammer,3
4050,28/12/2020 16:24,Munich Mule,12
4051,28/12/2020 08:34,Casino,6.5
4052,30/12/2020 23:08,Figgy Thyme,3
4053,25/12/2020 17:31,Allegheny,7.5
4054,26/12/2020 22:06,Lemon Drop,2.99
4055,27/12/2020 22:48,Snowball,11
4056,28/12/2020 00:22,Orgasm,5.15
4057,26/12/2020 18:55,Mother's Milk,5
4058,31/12/2020 06:19,Limeade,3.5
4059,26/12/2020 16:55,Bob Marley,4
4060,31/12/2020 11:11,Godfather,6.5
4061,29/12/2020 22:30,Grasshopper,4.99
4062,31/12/2020 12:11,Cuba Libre,4.2
4063,27/12/2020 07:20,Limeade,3.5
4064,28/12/2020 15:19,Figgy Thyme,3
4065,26/12/2020 05:00,Greyhound,4.99
4066,26/12/2020 02:30,B-53,5.15
4067,30/12/2020 00:09,Tequila Sour,5.15
4068,31/12/2020 00:53,Turf Cocktail,12
4069,27/12/2020 01:32,Quick-sand,4
4070,29/12/2020 19:53,Mojito Extra,3.5
4071,25/12/2020 18:40,Figgy Thyme,3
4072,27/12/2020 17:52,Grizzly Bear,12
4073,31/12/2020 18:26,Jackhammer,3.5
4074,28/12/2020 11:23,Casino Royale,11
4075,31/12/2020 12:44,Bubble Gum,3
4076,26/12/2020 16:47,Old Fashioned,5.5
4077,30/12/2020 04:19,Queen Charlotte,8
4078,30/12/2020 12:41,Snowball,11
4079,26/12/2020 16:19,Snowball,11
4080,26/12/2020 22:39,Rusty Nail,4
4081,28/12/2020 18:15,B-53,5.15
4082,26/12/2020 00:52,White Lady,6.5
4083,28/12/2020 22:00,Orgasm,5.15
4084,31/12/2020 22:31,Mulled Wine,11
4085,27/12/2020 22:42,Yellow Bird,8
4086,30/12/2020 10:24,Artillery,3.5
4087,25/12/2020 16:57,Orangeade,4.99
4088,29/12/2020 20:00,Figgy Thyme,3
4089,25/12/2020 20:05,Boston Sour,5
4090,26/12/2020 10:07,Hemingway Special,3.5
4091,26/12/2020 10:43,Veteran,8
4092,29/12/2020 02:16,Zippy's Revenge,5
4093,29/12/2020 12:10,Irish Spring,5.15
4094,26/12/2020 11:17,Snowball,11
4095,26/12/2020 10:40,Godfather,6.5
4096,26/12/2020 00:23,H.D.,7.5
4097,25/12/2020 22:58,Port Wine Flip,5
4098,29/12/2020 09:48,Orangeade,4.99
4099,29/12/2020 07:38,Snowball,11
4100,26/12/2020 02:08,Passion Fruit Martini,2.99
4101,28/12/2020 18:59,Sweet Sangria,4
4102,25/12/2020 22:55,Broadside,5.5
4103,28/12/2020 22:29,Pysch Vitamin Light,6.5
4104,26/12/2020 19:59,Loch Lomond,3
4105,28/12/2020 19:44,Chocolate Drink,12
4106,26/12/2020 22:14,Flaming Lamborghini,3
4107,29/12/2020 21:22,Mai Tai,11
4108,26/12/2020 11:09,Munich Mule,12
4109,30/12/2020 04:27,Flaming Lamborghini,3
4110,28/12/2020 23:59,Raspberry Cooler,3.5
4111,27/12/2020 23:33,Rum Cooler,4.99
4112,26/12/2020 22:07,Orange Crush,5.5
4113,31/12/2020 15:54,Casino Royale,11
4114,31/12/2020 19:19,Irish Coffee,7.5
4115,30/12/2020 04:45,Winter Paloma,8
4116,29/12/2020 03:12,Orangeade,4.99
4117,29/12/2020 10:22,Broadside,5.5
4118,31/12/2020 06:39,H.D.,7.5
4119,28/12/2020 06:10,Godchild,7.5
4120,28/12/2020 17:27,Radioactive Long Island Iced Tea,7.5
4121,29/12/2020 11:05,Ipamena,2.99
4122,26/12/2020 21:43,Casa Blanca,5.15
4123,31/12/2020 16:50,Lone Tree Cooler,5.5
4124,26/12/2020 05:52,Snowball,11
4125,26/12/2020 03:46,Vodka And Tonic,11
4126,31/12/2020 03:35,Hawaiian Cocktail,6.5
4127,27/12/2020 23:22,Gin Fizz,2.99
4128,25/12/2020 20:40,Yoghurt Cooler,3.5
4129,29/12/2020 18:24,Vesuvio,3
4130,31/12/2020 06:28,Pysch Vitamin Light,6.5
4131,27/12/2020 16:12,Jack Rose Cocktail,5.5
4132,26/12/2020 19:12,Gin Tonic,6.5
4133,28/12/2020 07:08,Thai Coffee,5.5
4134,29/12/2020 11:34,Lemon Drop,2.99
4135,31/12/2020 23:19,Godfather,6.5
4136,27/12/2020 02:01,Orangeade,4.99
4137,26/12/2020 18:16,Sangria,3.5
4138,26/12/2020 14:13,Irish Coffee,7.5
4139,27/12/2020 11:14,Espresso Martini,11
4140,30/12/2020 08:44,Figgy Thyme,3
4141,31/12/2020 07:45,Mojito,5.5
4142,25/12/2020 16:01,Scooter,12
4143,26/12/2020 03:12,Dry Rob Roy,5.5
4144,28/12/2020 20:28,Sweet Sangria,4
4145,25/12/2020 18:31,Dry Martini,8
4146,30/12/2020 00:41,Sangria,3.5
4147,27/12/2020 15:27,Sea breeze,8
4148,26/12/2020 00:16,Victor,4.2
4149,31/12/2020 02:39,B-53,5.15
4150,29/12/2020 04:43,Gin Tonic,6.5
4151,28/12/2020 09:43,Dirty Nipple,3.5
4152,31/12/2020 00:45,Nuked Hot Chocolate,12
4153,29/12/2020 09:43,Limeade,3.5
4154,30/12/2020 21:09,Kool-Aid Slammer,3
4155,28/12/2020 01:44,Bijou,4
4156,30/12/2020 16:07,The Jimmy Conway,6.5
4157,30/12/2020 09:25,Owen's Grandmother's Revenge,8
4158,31/12/2020 05:24,Queen Charlotte,8
4159,29/12/2020 08:47,Orangeade,4.99
4160,31/12/2020 10:41,Bellini,2.99
4161,26/12/2020 01:44,Mulled Wine,11
4162,31/12/2020 14:22,Homemade Kahlua,6.5
4163,28/12/2020 07:04,Artillery,3.5
4164,28/12/2020 01:26,Irish Coffee,7.5
4165,29/12/2020 13:04,Snowball,11
4166,31/12/2020 21:25,Snowball,11
4167,29/12/2020 14:36,Zippy's Revenge,5
4168,26/12/2020 00:40,Gin Rickey,4
4169,25/12/2020 20:14,Passion Fruit Martini,2.99
4170,31/12/2020 05:35,Chocolate Milk,5.15
4171,26/12/2020 01:54,Grizzly Bear,12
4172,31/12/2020 23:54,Flying Scotchman,12
4173,25/12/2020 16:40,Shot-gun,7.5
4174,30/12/2020 18:56,Bellini,2.99
4175,31/12/2020 11:54,H.D.,7.5
4176,28/12/2020 14:01,Chocolate Milk,5.15
4177,30/12/2020 18:59,Snowball,11
4178,27/12/2020 16:01,Pysch Vitamin Light,6.5
4179,29/12/2020 21:08,Bubble Gum,3
4180,31/12/2020 07:33,Kool-Aid Slammer,3
4181,29/12/2020 02:20,Veteran,8
4182,25/12/2020 20:46,Casino,6.5
4183,26/12/2020 11:33,Bellini,2.99
4184,28/12/2020 06:45,Casino,6.5
4185,29/12/2020 21:59,Rum Sour,5.5
4186,26/12/2020 02:23,Bramble,4.2
4187,31/12/2020 22:56,Citrus Coke,5.15
4188,27/12/2020 16:16,Tuxedo Cocktail,12
4189,28/12/2020 16:01,Irish Spring,5.15
4190,26/12/2020 23:17,Pink Panty Pulldowns,2.99
4191,31/12/2020 19:14,Planter's Punch,5
4192,28/12/2020 03:11,Limeade,3.5
4193,31/12/2020 20:28,Limeade,3.5
4194,30/12/2020 08:03,Snowball,11
4195,25/12/2020 20:44,Limeade,3.5
4196,28/12/2020 06:43,Grasshopper,4.99
4197,26/12/2020 08:41,Limeade,3.5
4198,29/12/2020 12:12,Kool First Aid,5
4199,26/12/2020 04:09,Jewel Of The Nile,6.5
4200,31/12/2020 12:37,Bellini,2.99
4201,25/12/2020 18:38,Limeade,3.5
4202,30/12/2020 00:41,Jack's Vanilla Coke,6.5
4203,27/12/2020 16:14,Japanese Fizz,4
4204,31/12/2020 05:49,Greyhound,4.99
4205,25/12/2020 19:30,Death in the Afternoon,4
4206,29/12/2020 03:10,Kurant Tea,3
4207,29/12/2020 15:59,Cuba Libre,4.2
4208,28/12/2020 09:23,Jitterbug,4
4209,31/12/2020 00:54,Porto flip,4.99
4210,30/12/2020 19:57,Danbooka,4.99
4211,29/12/2020 07:28,Tequila Sour,5.15
4212,28/12/2020 23:57,Afternoon,3
4213,30/12/2020 13:28,Royal Gin Fizz,7.5
4214,26/12/2020 05:31,Orangeade,4.99
4215,29/12/2020 18:15,Limona Corona,4.2
4216,31/12/2020 17:33,Iced Coffee Fillip,5
4217,27/12/2020 12:32,Queen Bee,11
4218,26/12/2020 03:16,Hawaiian Cocktail,6.5
4219,28/12/2020 01:29,Lone Tree Cooler,5.5
4220,31/12/2020 20:50,Raspberry Cooler,3.5
4221,26/12/2020 09:57,Long Island Iced Tea,3
4222,29/12/2020 03:37,Bramble,4.2
4223,31/12/2020 01:28,Gin Rickey,4
4224,31/12/2020 14:20,Jack's Vanilla Coke,6.5
4225,29/12/2020 05:18,Rum Cooler,4.99
4226,29/12/2020 02:38,Valencia Cocktail,5.5
4227,30/12/2020 20:52,Casino Royale,11
4228,31/12/2020 19:43,Munich Mule,12
4229,30/12/2020 01:06,After sex,7.5
4230,28/12/2020 21:36,Limeade,3.5
4231,30/12/2020 02:29,Pink Panty Pulldowns,2.99
4232,28/12/2020 15:17,Owen's Grandmother's Revenge,8
4233,31/12/2020 04:51,Grim Reaper,4
4234,31/12/2020 02:07,After sex,7.5
4235,31/12/2020 13:16,Thai Coffee,5.5
4236,26/12/2020 23:04,Bob Marley,4
4237,30/12/2020 14:36,White Lady,6.5
4238,30/12/2020 08:04,Sweet Sangria,4
4239,31/12/2020 19:01,Vampiro,11
4240,31/12/2020 02:17,French 75,6.5
4241,28/12/2020 02:32,Victor,4.2
4242,29/12/2020 18:19,Rusty Nail,4
4243,29/12/2020 21:36,Sangria,3.5
4244,25/12/2020 18:35,Adam,3.5
4245,28/12/2020 20:19,After sex,7.5
4246,27/12/2020 18:20,Mai Tai,11
4247,26/12/2020 19:55,Snowball,11
4248,30/12/2020 16:33,Gimlet,4.2
4249,26/12/2020 05:08,Gin Rickey,4
4250,28/12/2020 06:56,Snowball,11
4251,30/12/2020 01:40,Mojito,5.5
4252,27/12/2020 15:38,Kool First Aid,5
4253,25/12/2020 22:33,Zoksel,6.5
4254,31/12/2020 01:41,Death in the Afternoon,4
4255,29/12/2020 16:16,Honey Bee,3
4256,28/12/2020 10:18,Limeade,3.5
4257,28/12/2020 22:23,Casino Royale,11
4258,29/12/2020 11:34,Coffee Liqueur,5.5
4259,26/12/2020 03:03,Pysch Vitamin Light,6.5
4260,25/12/2020 16:01,Orangeade,4.99
4261,31/12/2020 02:54,Planter's Punch,5
4262,25/12/2020 19:11,Irish Curdling Cow,2.99
4263,30/12/2020 08:11,Kurant Tea,3
4264,28/12/2020 06:42,Jack's Vanilla Coke,6.5
4265,31/12/2020 20:46,Monkey Gland,11
4266,27/12/2020 07:24,Limeade,3.5
4267,27/12/2020 15:02,Limeade,3.5
4268,27/12/2020 05:35,Scooter,12
4269,31/12/2020 20:13,Old Fashioned,5.5
4270,28/12/2020 21:01,Casino,6.5
4271,29/12/2020 01:46,Boston Sour,5
4272,26/12/2020 15:05,New York Lemonade,5.15
4273,29/12/2020 02:28,Veteran,8
4274,30/12/2020 06:27,Honey Bee,3
4275,29/12/2020 20:57,Raspberry Cooler,3.5
4276,26/12/2020 19:56,Flying Scotchman,12
4277,26/12/2020 22:00,Port Wine Flip,5
4278,28/12/2020 12:07,Vesuvio,3
4279,27/12/2020 04:02,Orangeade,4.99
4280,31/12/2020 10:44,Snowball,11
4281,31/12/2020 20:26,Limeade,3.5
4282,26/12/2020 01:51,Apello,3.5
4283,28/12/2020 18:00,Van Vleet,4.2
4284,29/12/2020 11:17,Tuxedo Cocktail,12
4285,29/12/2020 18:49,B-53,5.15
4286,25/12/2020 23:36,Cuba Libre,4.2
4287,28/12/2020 01:38,Bellini,2.99
4288,30/12/2020 21:13,Lemon Drop,2.99
4289,30/12/2020 16:05,Mai Tai,11
4290,27/12/2020 03:18,Snowball,11
4291,29/12/2020 20:01,Snowball,11
4292,29/12/2020 17:07,Bora Bora,2.99
4293,29/12/2020 21:16,Limeade,3.5
4294,27/12/2020 01:35,Long Island Iced Tea,3
4295,28/12/2020 13:35,Bellini,2.99
4296,30/12/2020 00:56,Orange Oasis,4.99
4297,27/12/2020 08:14,Irish Coffee,7.5
4298,26/12/2020 02:38,Grasshopper,4.99
4299,26/12/2020 18:35,Orangeade,4.99
4300,30/12/2020 16:36,Sidecar,11
4301,30/12/2020 08:49,Limeade,3.5
4302,28/12/2020 17:26,Snowball,11
4303,26/12/2020 16:26,Coffee Liqueur,5.5
4304,31/12/2020 08:08,Sweet Sangria,4
4305,29/12/2020 15:18,Cream Soda,5.15
4306,27/12/2020 17:24,Corpse Reviver,5.15
4307,29/12/2020 17:45,Limeade,3.5
4308,28/12/2020 20:29,Orangeade,4.99
4309,26/12/2020 00:51,Thai Coffee,5.5
4310,28/12/2020 11:00,H.D.,7.5
4311,27/12/2020 10:22,Oreo Mudslide,8
4312,25/12/2020 17:34,Victory Collins,7.5
4313,31/12/2020 07:46,Sidecar,11
4314,30/12/2020 07:38,Campari Beer,7.5
4315,28/12/2020 14:46,Gimlet,4.2
4316,30/12/2020 06:27,Affinity,2.99
4317,28/12/2020 04:24,Kool-Aid Slammer,3
4318,27/12/2020 01:40,Winter Paloma,8
4319,30/12/2020 23:55,Snowball,11
4320,30/12/2020 11:44,Long Island Iced Tea,3
4321,26/12/2020 10:57,Iced Coffee Fillip,5
4322,25/12/2020 23:47,Owen's Grandmother's Revenge,8
4323,28/12/2020 14:53,Gin Rickey,4
4324,29/12/2020 08:53,Fruit Flip-Flop,11
4325,28/12/2020 17:04,After sex,7.5
4326,28/12/2020 04:50,Fruit Cooler,8
4327,28/12/2020 01:35,Jitterbug,4
4328,27/12/2020 06:04,Horse's Neck,7.5
4329,28/12/2020 13:56,Casino Royale,11
4330,26/12/2020 21:07,Cosmopolitan,2.99
4331,28/12/2020 13:49,Bellini,2.99
4332,31/12/2020 19:50,Snowball,11
4333,31/12/2020 04:45,Cosmopolitan,2.99
4334,27/12/2020 19:33,Monkey Gland,11
4335,30/12/2020 20:45,Sidecar,11
4336,27/12/2020 17:59,City Slicker,4
4337,31/12/2020 23:02,Queen Charlotte,8
4338,28/12/2020 21:48,Gimlet,4.2
4339,27/12/2020 17:52,Mint Julep,8
4340,31/12/2020 20:28,Cream Soda,5.15
4341,27/12/2020 07:53,Loch Lomond,3
4342,26/12/2020 02:07,Cosmopolitan,2.99
4343,30/12/2020 17:24,Vesuvio,3
4344,27/12/2020 18:24,Ipamena,2.99
4345,30/12/2020 14:59,Pineapple Gingerale Smoothie,4.2
4346,25/12/2020 21:54,Casino,6.5
4347,28/12/2020 09:49,French Negroni,2.99
4348,28/12/2020 12:18,Godfather,6.5
4349,28/12/2020 03:13,Grizzly Bear,12
4350,26/12/2020 06:43,Lassi - Sweet,8
4351,26/12/2020 23:47,Cosmopolitan,2.99
4352,31/12/2020 21:57,Egg Cream,4.99
4353,30/12/2020 03:19,Zippy's Revenge,5
4354,31/12/2020 00:25,Espresso Martini,11
4355,30/12/2020 03:29,Lemon Drop,2.99
4356,25/12/2020 16:25,Big Red,8
4357,26/12/2020 22:38,Dry Martini,8
4358,31/12/2020 04:30,Orangeade,4.99
4359,28/12/2020 08:38,Gin Tonic,6.5
4360,28/12/2020 23:42,Dark Caipirinha,2.99
4361,27/12/2020 10:24,Godfather,6.5
4362,27/12/2020 14:11,Bellini,2.99
4363,28/12/2020 06:06,Kool First Aid,5
4364,30/12/2020 14:49,Snowball,11
4365,26/12/2020 12:19,Limeade,3.5
4366,30/12/2020 06:19,Limeade,3.5
4367,31/12/2020 00:25,Corpse Reviver,5.15
4368,31/12/2020 18:25,Victor,4.2
4369,28/12/2020 06:12,Veteran,8
4370,30/12/2020 00:23,Radioactive Long Island Iced Tea,7.5
4371,30/12/2020 20:01,Espresso Martini,11
4372,27/12/2020 17:02,Sweet Sangria,4
4373,31/12/2020 07:32,Mulled Wine,11
4374,28/12/2020 09:42,Casino Royale,11
4375,30/12/2020 09:41,Orangeade,4.99
4376,28/12/2020 09:19,Vodka And Tonic,11
4377,30/12/2020 01:44,Gimlet,4.2
4378,29/12/2020 14:29,Flying Dutchman,6.5
4379,26/12/2020 04:27,Death in the Afternoon,4
4380,30/12/2020 09:04,Grizzly Bear,12
4381,29/12/2020 18:39,Espresso Martini,11
4382,31/12/2020 07:22,Artillery,3.5
4383,29/12/2020 23:29,Grand Blue,11
4384,25/12/2020 23:40,Shot-gun,7.5
4385,28/12/2020 00:10,Cosmopolitan,2.99
4386,26/12/2020 20:05,Limeade,3.5
4387,29/12/2020 14:10,Bijou,4
4388,29/12/2020 14:51,Dry Martini,8
4389,29/12/2020 10:37,Mocha-Berry,8
4390,27/12/2020 12:47,Shot-gun,7.5
4391,31/12/2020 20:29,Afternoon,3
4392,28/12/2020 01:30,Tequila Sour,5.15
4393,27/12/2020 19:43,Zorbatini,4.2
4394,26/12/2020 03:56,Mojito Extra,3.5
4395,29/12/2020 02:54,Vodka Martini,4.2
4396,29/12/2020 10:02,Tom Collins,5.5
4397,31/12/2020 04:29,Vesuvio,3
4398,27/12/2020 01:20,Sea breeze,8
4399,25/12/2020 18:08,Fahrenheit 5000,2.99
4400,25/12/2020 22:50,Casino Royale,11
4401,29/12/2020 01:34,Affinity,2.99
4402,31/12/2020 19:05,Vodka And Tonic,11
4403,27/12/2020 07:34,Lone Tree Cooler,5.5
4404,28/12/2020 12:13,Irish Spring,5.15
4405,25/12/2020 17:51,H.D.,7.5
4406,26/12/2020 07:47,Limeade,3.5
4407,27/12/2020 06:35,Espresso Martini,11
4408,30/12/2020 04:21,Bijou,4
4409,31/12/2020 19:53,Victory Collins,7.5
4410,31/12/2020 16:06,Bellini,2.99
4411,27/12/2020 12:38,Jitterbug,4
4412,28/12/2020 18:52,Raspberry Cooler,3.5
4413,29/12/2020 15:08,Orangeade,4.99
4414,30/12/2020 10:12,Rusty Nail,4
4415,26/12/2020 12:12,Sidecar,11
4416,27/12/2020 03:16,Kiwi Martini,5.5
4417,28/12/2020 01:49,Orangeade,4.99
4418,27/12/2020 04:34,Espresso Martini,11
4419,28/12/2020 21:10,Pink Panty Pulldowns,2.99
4420,27/12/2020 06:22,Sea breeze,8
4421,30/12/2020 05:03,Casino,6.5
4422,29/12/2020 11:36,Limeade,3.5
4423,30/12/2020 11:25,Figgy Thyme,3
4424,31/12/2020 07:17,Bellini,2.99
4425,29/12/2020 21:04,Fruit Flip-Flop,11
4426,27/12/2020 20:00,Limona Corona,4.2
4427,30/12/2020 05:19,Bellini,2.99
4428,27/12/2020 10:54,Bellini,2.99
4429,30/12/2020 11:48,Rusty Nail,4
4430,28/12/2020 06:07,Limona Corona,4.2
4431,29/12/2020 08:28,Fruit Flip-Flop,11
4432,29/12/2020 03:55,Kill the cold Smoothie,11
4433,28/12/2020 06:23,Sweet Tooth,2.99
4434,26/12/2020 06:10,Raspberry Cooler,3.5
4435,31/12/2020 07:36,Loch Lomond,3
4436,30/12/2020 21:39,Lemon Drop,2.99
4437,25/12/2020 19:29,Tequila Sour,5.15
4438,29/12/2020 10:59,B-53,5.15
4439,29/12/2020 15:29,Oatmeal Cookie,4.99
4440,30/12/2020 03:41,Orangeade,4.99
4441,30/12/2020 09:20,Danbooka,4.99
4442,31/12/2020 11:54,Paradise,4.2
4443,26/12/2020 21:54,Sangria,3.5
4444,26/12/2020 19:43,Tennesee Mud,6.5
4445,30/12/2020 22:16,Mango Mojito,7.5
4446,27/12/2020 04:31,Snowball,11
4447,31/12/2020 13:08,Whitecap Margarita,4.99
4448,25/12/2020 21:06,Hemingway Special,3.5
4449,29/12/2020 12:27,Horse's Neck,7.5
4450,28/12/2020 10:44,Creme de Menthe,3.5
4451,28/12/2020 18:14,Snowball,11
4452,31/12/2020 06:20,Port Wine Flip,5
4453,30/12/2020 15:28,Limeade,3.5
4454,27/12/2020 22:48,Broadside,5.5
4455,31/12/2020 22:35,Vodka And Tonic,11
4456,29/12/2020 18:01,Limeade,3.5
4457,31/12/2020 21:09,Orangeade,4.99
4458,26/12/2020 08:58,Dry Martini,8
4459,31/12/2020 01:40,Lemouroudji,5.15
4460,27/12/2020 09:49,Death in the Afternoon,4
4461,27/12/2020 04:05,Rum Sour,5.5
4462,26/12/2020 06:16,Grasshopper,4.99
4463,28/12/2020 04:24,Bellini,2.99
4464,31/12/2020 14:25,Adam,3.5
4465,28/12/2020 12:33,Limeade,3.5
4466,26/12/2020 09:37,Lemon Drop,2.99
4467,29/12/2020 05:00,Scooter,12
4468,28/12/2020 22:08,Grasshopper,4.99
4469,28/12/2020 14:02,Vampiro,11
4470,31/12/2020 17:08,Bloody Mary,5.5
4471,25/12/2020 20:24,Gin Tonic,6.5
4472,26/12/2020 21:48,Bellini,2.99
4473,28/12/2020 05:04,Hemingway Special,3.5
4474,31/12/2020 00:29,Broadside,5.5
4475,31/12/2020 17:06,Iced Coffee Fillip,5
4476,29/12/2020 08:20,Nuked Hot Chocolate,12
4477,25/12/2020 20:21,Kool-Aid Slammer,3
4478,27/12/2020 02:02,Kiwi Papaya Smoothie,5.15
4479,30/12/2020 06:09,Zizi Coin-coin,5
4480,29/12/2020 12:07,Snowball,11
4481,26/12/2020 22:57,Irish Coffee,7.5
4482,26/12/2020 17:32,Flaming Lamborghini,3
4483,30/12/2020 22:49,Munich Mule,12
4484,27/12/2020 18:45,Cream Soda,5.15
4485,28/12/2020 23:09,Bijou,4
4486,28/12/2020 11:21,Kool-Aid Slammer,3
4487,31/12/2020 06:31,Flying Scotchman,12
4488,27/12/2020 12:27,Bob Marley,4
4489,28/12/2020 15:35,Negroni,2.99
4490,29/12/2020 07:39,Orangeade,4.99
4491,28/12/2020 06:25,Dirty Nipple,3.5
4492,28/12/2020 18:42,Gin Fizz,2.99
4493,29/12/2020 23:08,Cosmopolitan,2.99
4494,26/12/2020 17:37,Snowball,11
4495,31/12/2020 23:55,Orange Crush,5.5
4496,30/12/2020 17:27,Snowball,11
4497,29/12/2020 17:55,Victor,4.2
4498,27/12/2020 10:53,Grizzly Bear,12
4499,27/12/2020 01:28,Snowball,11
4500,27/12/2020 01:08,Limeade,3.5
4501,31/12/2020 07:30,Gin Rickey,4
4502,29/12/2020 19:31,Bob Marley,4
4503,30/12/2020 23:00,Snowball,11
4504,26/12/2020 21:43,Pineapple Gingerale Smoothie,4.2
4505,26/12/2020 07:42,Grim Reaper,4
4506,31/12/2020 10:29,Mint Julep,8
4507,31/12/2020 17:29,After sex,7.5
4508,29/12/2020 06:28,Grizzly Bear,12
4509,27/12/2020 00:52,Victor,4.2
4510,27/12/2020 09:15,Orgasm,5.15
4511,31/12/2020 11:51,Planter’s Punch,8
4512,31/12/2020 05:48,Victory Collins,7.5
4513,29/12/2020 08:50,Lemon Drop,2.99
4514,26/12/2020 07:01,Kool First Aid,5
4515,31/12/2020 04:16,Long Island Iced Tea,3
4516,29/12/2020 04:31,Orangeade,4.99
4517,26/12/2020 14:37,Lone Tree Cooler,5.5
4518,28/12/2020 16:49,Grass Skirt,2.99
4519,28/12/2020 21:51,Godfather,6.5
4520,26/12/2020 03:11,Shark Attack,6.5
4521,30/12/2020 11:01,Orangeade,4.99
4522,26/12/2020 10:15,Raspberry Cooler,3.5
4523,27/12/2020 12:14,Rum Punch,3.5
4524,31/12/2020 04:38,Flaming Lamborghini,3
4525,29/12/2020 11:27,Rusty Nail,4
4526,31/12/2020 08:06,Snowball,11
4527,28/12/2020 14:37,Kentucky Colonel,3.5
4528,28/12/2020 08:29,Snowball,11
4529,31/12/2020 16:16,Jewel Of The Nile,6.5
4530,29/12/2020 00:39,Rum Cooler,4.99
4531,31/12/2020 08:53,Affinity,2.99
4532,30/12/2020 12:13,Shot-gun,7.5
4533,26/12/2020 10:16,Bellini,2.99
4534,29/12/2020 14:37,Rusty Nail,4
4535,29/12/2020 19:31,Chocolate Drink,12
4536,29/12/2020 21:56,Lemon Shot,7.5
4537,31/12/2020 19:15,Dry Rob Roy,5.5
4538,25/12/2020 17:02,Danbooka,4.99
4539,29/12/2020 03:16,Clover Club,4.99
4540,29/12/2020 22:21,Owen's Grandmother's Revenge,8
4541,28/12/2020 06:44,Cuba Libre,4.2
4542,28/12/2020 12:27,Gin Fizz,2.99
4543,29/12/2020 09:01,Cream Soda,5.15
4544,29/12/2020 06:04,Long Island Iced Tea,3
4545,28/12/2020 03:14,Pysch Vitamin Light,6.5
4546,30/12/2020 17:06,Orangeade,4.99
4547,30/12/2020 09:06,Hemingway Special,3.5
4548,28/12/2020 05:31,Rum Punch,3.5
4549,31/12/2020 06:32,Citrus Coke,5.15
4550,29/12/2020 01:01,Orange Oasis,4.99
4551,28/12/2020 21:47,Lone Tree Cooler,5.5
4552,26/12/2020 08:40,Snowball,11
4553,31/12/2020 02:58,Raspberry Cooler,3.5
4554,28/12/2020 20:02,Irish Spring,5.15
4555,30/12/2020 14:08,Orangeade,4.99
4556,25/12/2020 20:08,Hemingway Special,3.5
4557,30/12/2020 14:39,Raspberry Cooler,3.5
4558,28/12/2020 08:20,Raspberry Cooler,3.5
4559,26/12/2020 05:06,Queen Charlotte,8
4560,25/12/2020 21:08,Snowball,11
4561,29/12/2020 16:45,Jelly Bean,3
4562,27/12/2020 05:27,Rum Punch,3.5
4563,27/12/2020 00:30,Corn n Oil,8
4564,30/12/2020 00:31,Caipirinha,3.5
4565,27/12/2020 00:07,A. J.,11
4566,26/12/2020 04:44,The Laverstoke,7.5
4567,27/12/2020 12:42,Kill the cold Smoothie,11
4568,30/12/2020 18:55,Sea breeze,8
4569,26/12/2020 16:12,Lemon Drop,2.99
4570,31/12/2020 14:04,City Slicker,4
4571,30/12/2020 22:22,H.D.,7.5
4572,31/12/2020 09:13,Flaming Lamborghini,3
4573,28/12/2020 05:15,Chocolate Milk,5.15
4574,29/12/2020 21:21,Limeade,3.5
4575,29/12/2020 08:14,Mimosa,5
4576,27/12/2020 12:01,Pineapple Gingerale Smoothie,4.2
4577,25/12/2020 22:14,Limeade,3.5
4578,28/12/2020 02:19,Yoghurt Cooler,3.5
4579,30/12/2020 10:28,Kiwi Papaya Smoothie,5.15
4580,29/12/2020 11:27,Irish Coffee,7.5
4581,28/12/2020 14:42,Snowball,11
4582,28/12/2020 12:51,Limona Corona,4.2
4583,25/12/2020 17:32,Waikiki Beachcomber,5.5
4584,28/12/2020 23:24,Frozen Daiquiri,4.99
